"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-12-29"
"66","Reggaeton","J Balvin","1069434","https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi","2018-12-29"
"67","Bubalu","Becky G","1063276","https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb","2018-12-29"
"68","Love Someone","Lukas Graham","1061751","https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r","2018-12-29"
"69","no tears left to cry","Ariana Grande","1060529","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-12-29"
"70","One Kiss (with Dua Lipa)","Calvin Harris","1056074","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-12-29"
"71","Jocelyn Flores","XXXTENTACION","1055283","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-12-29"
"72","Psycho (feat. Ty Dolla $ign)","Post Malone","1054158","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-12-29"
"73","Beautiful (feat. Camila Cabello)","Bazzi","1024093","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-12-29"
"74","Te Boté - Remix","Nio Garcia","1016970","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-12-29"
"75","Amanece","Anuel Aa","1004107","https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH","2018-12-29"
"76","MALA (feat. Anuel Aa)","6ix9ine","1002323","https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE","2018-12-29"
"77","Let You Love Me","Rita Ora","999780","https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP","2018-12-29"
"78","Another One Bites The Dust - Remastered 2011","Queen","998711","https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7","2018-12-29"
"79","Happy Now","Kygo","997988","https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4","2018-12-29"
"80","FEFE (feat. Nicki Minaj, Murda Beatz)","6ix9ine","993413","https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK","2018-12-29"
"81","Solo (feat. Demi Lovato)","Clean Bandit","981663","https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h","2018-12-29"
"82","2002","Anne-Marie","969768","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo","2018-12-29"
"83","Believer","Imagine Dragons","958110","https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP","2018-12-29"
"84","Body (feat. brando)","Loud Luxury","955923","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-12-29"
"85","Ya No Tiene Novio","Sebastian Yatra","948199","https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu","2018-12-29"
"86","Havana (feat. Young Thug)","Camila Cabello","937237","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-12-29"
"87","idontwannabeyouanymore","Billie Eilish","920626","https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu","2018-12-29"
"88","IDGAF","Dua Lipa","918308","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-12-29"
"89","I Love It (& Lil Pump)","Kanye West","915376","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-12-29"
"90","Don't Stop Me Now - Remastered","Queen","912084","https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7","2018-12-29"
"91","Atrasadinha - Ao Vivo","Felipe Araújo","907865","https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb","2018-12-29"
"92","Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur","906072","https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV","2018-12-29"
"93","Perfect","Ed Sheeran","902666","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-12-29"
"94","Armed And Dangerous","Juice WRLD","897480","https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX","2018-12-29"
"95","Shotgun","George Ezra","896247","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-12-29"
"96","breathin","Ariana Grande","887035","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-12-29"
"97","Falling Down - Bonus Track","Lil Peep","877615","https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9","2018-12-29"
"98","No Stylist","French Montana","869224","https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A","2018-12-29"
"99","FRIENDS","Marshmello","861923","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-12-29"
"100","I Fall Apart","Post Malone","859036","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-12-29"
"101","Rise","Jonas Blue","858050","https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx","2018-12-29"
"102","NI BIEN NI MAL","Bad Bunny","847708","https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8","2018-12-29"
"103","God is a woman","Ariana Grande","845091","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-12-29"
"104","all my friends","21 Savage","838416","https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l","2018-12-29"
"105","changes","XXXTENTACION","837650","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-12-29"
"106","Thunder","Imagine Dragons","831418","https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB","2018-12-29"
"107","Amigos Con Derechos","Reik","825827","https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA","2018-12-29"
"108","Culpables","Karol G","825662","https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH","2018-12-29"
"109","New Rules","Dua Lipa","821360","https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O","2018-12-29"
"110","Under Pressure - Remastered","Queen","820372","https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x","2018-12-29"
"111","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","818268","https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW","2018-12-29"
"112","The Middle","Zedd","809700","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-12-29"
"113","YOSEMITE","Travis Scott","809041","https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR","2018-12-29"
"114","Woman Like Me (feat. Nicki Minaj)","Little Mix","789210","https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED","2018-12-29"
"115","Benzema","Capital Bra","788192","https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E","2018-12-29"
"116","Somebody To Love - Remastered 2011","Queen","786214","https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf","2018-12-29"
"117","I Like Me Better","Lauv","780021","https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ","2018-12-29"
"118","SOLO","JENNIE","773221","https://open.spotify.com/track/2wVDWtLKXunswWecARNILj","2018-12-29"
"119","Electricity (with Dua Lipa)","Silk City","771148","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-12-29"
"120","Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj","770712","https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth","2018-12-29"
"121","TIC TOC (feat. Lil Baby)","6ix9ine","765403","https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk","2018-12-29"
"122","Say My Name","David Guetta","765173","https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6","2018-12-29"
"123","Fuck Love (feat. Trippie Redd)","XXXTENTACION","754554","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-12-29"
"124","I'm a Mess","Bebe Rexha","754508","https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R","2018-12-29"
"125","Parado no Bailão","MC L da Vinte","750684","https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT","2018-12-29"
"126","This Feeling","The Chainsmokers","749424","https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl","2018-12-29"
"127","Mala Mía","Maluma","734460","https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh","2018-12-29"
"128","Roses (with Juice WRLD feat. Brendon Urie)","benny blanco","732028","https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47","2018-12-29"
"129","Say You Won't Let Go","James Arthur","727414","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2018-12-29"
"130","PPP","Kevin Roldan","727288","https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS","2018-12-29"
"131","Look Alive (feat. Drake)","BlocBoy JB","726257","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-12-29"
"132","Too Good At Goodbyes","Sam Smith","715580","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2018-12-29"
"133","Thunderclouds","Sia","715460","https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP","2018-12-29"
"134","Notificação Preferida - Ao Vivo","Zé Neto & Cristiano","714975","https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz","2018-12-29"
"135","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","714763","https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e","2018-12-29"
"136","Asesina - Remix","Brytiago","712641","https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX","2018-12-29"
"137","Sin Pijama","Becky G","710261","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-12-29"
"138","XO TOUR Llif3","Lil Uzi Vert","707564","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2018-12-29"
"139","Lucky You (feat. Joyner Lucas)","Eminem","707100","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-12-29"
"140","Nuketown (feat. Juice WRLD)","Ski Mask The Slump God","701018","https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9","2018-12-29"
"141","Jackie Chan","Tiësto","700455","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-12-29"
"142","No Es Justo","J Balvin","692675","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-12-29"
"143","HaifischNikez Allstars","LX","690139","https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP","2018-12-29"
"144","Ciumeira - Ao Vivo","Marília Mendonça","690023","https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1","2018-12-29"
"145","Best Part (feat. Daniel Caesar)","H.E.R.","689822","https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig","2018-12-29"
"146","Congratulations","Post Malone","686960","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2018-12-29"
"147","Nice For What","Drake","684689","https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw","2018-12-29"
"148","Closer","The Chainsmokers","683379","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2018-12-29"
"149","Caro","Bad Bunny","677546","https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM","2018-12-29"
"150","Ibiza","Ozuna","673914","https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp","2018-12-29"
"151","Always Remember Us This Way","Lady Gaga","668579","https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk","2018-12-29"
"152","Agora é Tudo Meu","Dennis DJ","665560","https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz","2018-12-29"
"153","Love Lies (with Normani)","Khalid","664672","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-12-29"
"154","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","662065","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-12-29"
"155","Yes Indeed","Lil Baby","661476","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-12-29"
"156","Créeme","Karol G","660305","https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz","2018-12-29"
"157","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","659196","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-12-29"
"158","MAMA (feat. Nicki Minaj, Kanye West)","6ix9ine","658923","https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo","2018-12-29"
"159","Never Recover (Lil Baby & Gunna, Drake)","Lil Baby","657892","https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ","2018-12-29"
"160","Quem Me Dera","Márcia Fellipe","655187","https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg","2018-12-29"
"161","Fine China","Future","652562","https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN","2018-12-29"
"162","Space Cadet (feat. Gunna)","Metro Boomin","650434","https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz","2018-12-29"
"163","We Will Rock You - Remastered","Queen","647877","https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn","2018-12-29"
"164","In My Blood","Shawn Mendes","646059","https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH","2018-12-29"
"165","bellyache","Billie Eilish","642707","https://open.spotify.com/track/51NFxnQvaosfDDutk0tams","2018-12-29"
"166","Splashin","Rich The Kid","641601","https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb","2018-12-29"
"167","Noticed","Lil Mosey","640419","https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP","2018-12-29"
"168","Puntos Suspensivos","Piso 21","640229","https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv","2018-12-29"
"169","Quiere Beber","Anuel Aa","636819","https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z","2018-12-29"
"170","Project Dreams","Marshmello","635850","https://open.spotify.com/track/0PowxVSTY2uh1CPc8EPKyX","2018-12-29"
"171","Só Pra Castigar","Wesley Safadão","634824","https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW","2018-12-29"
"172","All I Want for Christmas Is You","Mariah Carey","631756","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2018-12-29"
"173","Africa","Toto","631675","https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX","2018-12-29"
"174","Everybody Dies In Their Nightmares","XXXTENTACION","626823","https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7","2018-12-29"
"175","Thinking out Loud","Ed Sheeran","624754","https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg","2018-12-29"
"176","ocean eyes","Billie Eilish","622711","https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU","2018-12-29"
"177","HUMBLE.","Kendrick Lamar","616201","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2018-12-29"
"178","Mine","Bazzi","612727","https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR","2018-12-29"
"179","All The Stars (with SZA)","Kendrick Lamar","608554","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-12-29"
"180","Wonderwall - Remastered","Oasis","607267","https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa","2018-12-29"
"181","Photograph","Ed Sheeran","605109","https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy","2018-12-29"
"182","All Girls Are The Same","Juice WRLD","603692","https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1","2018-12-29"
"183","Ric Flair Drip (& Metro Boomin)","Offset","601500","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2018-12-29"
"184","goosebumps","Travis Scott","600194","https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2","2018-12-29"
"185","Topanga","Trippie Redd","597490","https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO","2018-12-29"
"186","Wolves","Selena Gomez","596164","https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU","2018-12-29"
"187","X","Nicky Jam","592606","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-12-29"
"188","What Lovers Do","Maroon 5","586184","https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g","2018-12-29"
"189","Look At Me!","XXXTENTACION","584445","https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s","2018-12-29"
"190","Fire On Fire - From ""Watership Down""","Sam Smith","582899","https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND","2018-12-29"
"191","Rewrite The Stars","Zac Efron","582700","https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN","2018-12-29"
"192","10 Freaky Girls (with 21 Savage)","Metro Boomin","582275","https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ","2018-12-29"
"193","Young Dumb & Broke","Khalid","579987","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2018-12-29"
"194","Something Just Like This","The Chainsmokers","579789","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2018-12-29"
"195","STARGAZING","Travis Scott","577882","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-12-29"
"196","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","576221","https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p","2018-12-29"
"197","Está Rico","Marc Anthony","569914","https://open.spotify.com/track/2wRkBumdItthjYP9XknImg","2018-12-29"
"198","Demons and Angels (feat. Juice WRLD)","A Boogie Wit da Hoodie","569791","https://open.spotify.com/track/3L19besdNQzd342qL78xqm","2018-12-29"
"199","Happier","Ed Sheeran","566097","https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB","2018-12-29"
"200","Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie","565871","https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6","2018-12-29"
