"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-06-19"
"Position","Track Name","Artist","Streams","URL","2018-06-19"
"1","SAD!","XXXTENTACION","10415088","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-06-19"
"2","Jocelyn Flores","XXXTENTACION","7900110","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-06-19"
"3","Moonlight","XXXTENTACION","6928295","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-06-19"
"4","changes","XXXTENTACION","6141143","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-06-19"
"5","Fuck Love (feat. Trippie Redd)","XXXTENTACION","5398344","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-06-19"
"6","Everybody Dies In Their Nightmares","XXXTENTACION","4620477","https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7","2018-06-19"
"7","the remedy for a broken heart (why am I so in love)","XXXTENTACION","4481804","https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7","2018-06-19"
"8","Better Now","Post Malone","4070142","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-06-19"
"9","Girls Like You (feat. Cardi B)","Maroon 5","3754813","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-06-19"
"10","Lucid Dreams","Juice WRLD","3723179","https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc","2018-06-19"
"11","One Kiss (with Dua Lipa)","Calvin Harris","3631587","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-06-19"
"12","I Like It","Cardi B","3598349","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-06-19"
"13","Back To You","Selena Gomez","3221070","https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9","2018-06-19"
"14","Youngblood","5 Seconds of Summer","3180023","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-06-19"
"15","NUMB","XXXTENTACION","3154391","https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl","2018-06-19"
