"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-07-18"
"Position","Track Name","Artist","Streams","URL","2018-07-18"
"1","In My Feelings","Drake","9657593","https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns","2018-07-18"
"2","Girls Like You (feat. Cardi B)","Maroon 5","4315782","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-07-18"
"3","God is a woman","Ariana Grande","4145611","https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ","2018-07-18"
"4","I Like It","Cardi B","3887504","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-07-18"
"5","Lucid Dreams","Juice WRLD","3859658","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-07-18"
"6","Don’t Matter To Me","Drake","3838424","https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB","2018-07-18"
"7","SAD!","XXXTENTACION","3661079","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-07-18"
"8","One Kiss (with Dua Lipa)","Calvin Harris","3570970","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-07-18"
"9","Taste (feat. Offset)","Tyga","3500084","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-07-18"
"10","Solo (feat. Demi Lovato)","Clean Bandit","3498026","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-07-18"
"11","Better Now","Post Malone","3411690","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-07-18"
"12","Jackie Chan","Tiësto","3172547","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-07-18"
"13","Nonstop","Drake","3162889","https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX","2018-07-18"
"14","Youngblood","5 Seconds of Summer","3115742","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-07-18"
"15","Rise","Jonas Blue","2745355","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-07-18"
"16","Ocean (feat. Khalid)","Martin Garrix","2664644","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-07-18"
"17","Moonlight","XXXTENTACION","2526212","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-07-18"
"18","God's Plan","Drake","2504760","https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9","2018-07-18"
"19","Te Boté - Remix","Nio Garcia","2449523","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-07-18"
"20","Nice For What","Drake","2432042","https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX","2018-07-18"
