"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-12-22"
"15","Happy Xmas (War Is Over) - Remastered","John Lennon","2655169","https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy","2018-12-22"
"16","Adan y Eva","Paulo Londra","2599536","https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk","2018-12-22"
"17","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2595640","https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z","2018-12-22"
"18","Sweet but Psycho","Ava Max","2591894","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","2018-12-22"
"19","Happier","Marshmello","2566921","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-12-22"
"20","Mistletoe","Justin Bieber","2423045","https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA","2018-12-22"
"21","Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney","2383246","https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD","2018-12-22"
"22","Going Bad (feat. Drake)","Meek Mill","2370447","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","2018-12-22"
"23","Driving Home for Christmas","Chris Rea","2275804","https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ","2018-12-22"
"24","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra","2159208","https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM","2018-12-22"
"25","Calma - Remix","Pedro Capó","2112771","https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4","2018-12-22"
"26","a lot","21 Savage","2108648","https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d","2018-12-22"
"27","imagine","Ariana Grande","2066395","https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F","2018-12-22"
"28","Mo Bamba","Sheck Wes","2030647","https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr","2018-12-22"
"29","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","1992976","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","2018-12-22"
"30","White Christmas","Bing Crosby","1975572","https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW","2018-12-22"
"31","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","1958901","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","2018-12-22"
"32","Shallow","Lady Gaga","1907465","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","2018-12-22"
"33","Have Yourself A Merry Little Christmas","Sam Smith","1878996","https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K","2018-12-22"
"34","Bohemian Rhapsody - Remastered 2011","Queen","1867014","https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J","2018-12-22"
"35","Holly Jolly Christmas","Michael Bublé","1862311","https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE","2018-12-22"
"36","Feliz Navidad","José Feliciano","1837665","https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS","2018-12-22"
"37","monster","21 Savage","1813239","https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU","2018-12-22"
"38","The Christmas Song (Merry Christmas To You)","Nat King Cole","1797392","https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON","2018-12-22"
"39","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","1788203","https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF","2018-12-22"
"40","Girls Like You (feat. Cardi B)","Maroon 5","1755457","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-12-22"
"41","Eastside (with Halsey & Khalid)","benny blanco","1752217","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU","2018-12-22"
"42","Underneath the Tree","Kelly Clarkson","1720197","https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5","2018-12-22"
"43","SAD!","XXXTENTACION","1715836","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-12-22"
"44","Lucid Dreams","Juice WRLD","1714775","https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR","2018-12-22"
"45","High Hopes","Panic! At The Disco","1714753","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-12-22"
"46","Sleigh Ride","The Ronettes","1706323","https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ","2018-12-22"
"47","when the party's over","Billie Eilish","1658339","https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI","2018-12-22"
"48","A Holly Jolly Christmas - Single Version","Burl Ives","1647437","https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe","2018-12-22"
"49","In My Mind","Dynoro","1646067","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-12-22"
"50","Better Now","Post Malone","1642567","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-12-22"
"51","Ella Quiere Beber - Remix","Anuel Aa","1624046","https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq","2018-12-22"
"52","Let It Snow! Let It Snow! Let It Snow!","Dean Martin","1608310","https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg","2018-12-22"
"53","Fairytale of New York (feat. Kirsty MacColl)","The Pogues","1603671","https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK","2018-12-22"
"54","all my friends","21 Savage","1601094","https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l","2018-12-22"
"55","Better","Khalid","1583409","https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","2018-12-22"
"56","Merry Christmas Everyone - Remastered","Shakin' Stevens","1579811","https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB","2018-12-22"
"57","Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates","1537626","https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU","2018-12-22"
"58","Moonlight","XXXTENTACION","1516671","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-12-22"
"59","Santa Claus Is Coming to Town","Michael Bublé","1484285","https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7","2018-12-22"
"60","Vaina Loca","Ozuna","1476762","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-12-22"
"61","I Like It","Cardi B","1464369","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-12-22"
"62","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como","1448822","https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa","2018-12-22"
"63","Leave Me Alone","Flipp Dinero","1436231","https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g","2018-12-22"
"64","whoa (mind in awe)","XXXTENTACION","1426859","https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa","2018-12-22"
"65","Be Alright","Dean Lewis","1404655","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-12-22"
"66","Bad Liar","Imagine Dragons","1392266","https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3","2018-12-22"
"67","Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge","1384938","https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK","2018-12-22"
"68","Wake Up in the Sky","Gucci Mane","1374071","https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud","2018-12-22"
"69","BEBE (feat. Anuel Aa)","6ix9ine","1371131","https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn","2018-12-22"
"70","Christmas Lights","Coldplay","1364247","https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL","2018-12-22"
"71","Adictiva","Daddy Yankee","1356196","https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP","2018-12-22"
"72","Promises (with Sam Smith)","Calvin Harris","1346566","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-12-22"
"73","BAD!","XXXTENTACION","1337165","https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ","2018-12-22"
"74","KIKA (feat. Tory Lanez)","6ix9ine","1324061","https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3","2018-12-22"
"75","rockstar (feat. 21 Savage)","Post Malone","1314980","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-12-22"
"76","Blue Christmas","Elvis Presley","1312996","https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ","2018-12-22"
"77","In My Feelings","Drake","1307691","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-12-22"
"78","Taste (feat. Offset)","Tyga","1303380","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-12-22"
"79","God's Plan","Drake","1303365","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-12-22"
"80","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","1301158","https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA","2018-12-22"
"81","My Only Wish (This Year)","Britney Spears","1278269","https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx","2018-12-22"
"82","Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie","1252100","https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb","2018-12-22"
"83","Step Into Christmas","Elton John","1251123","https://open.spotify.com/track/11P4sSu6BH2lAbWk1sL6cK","2018-12-22"
"84","Money","Cardi B","1250060","https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e","2018-12-22"
"85","1.5","21 Savage","1235379","https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs","2018-12-22"
"86","Imposible","Luis Fonsi","1232713","https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm","2018-12-22"
"87","Youngblood","5 Seconds of Summer","1229721","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-12-22"
"88","Cuando Te Besé","Becky G","1226443","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-12-22"
"89","Santa Baby","Kylie Minogue","1226376","https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz","2018-12-22"
"90","Ruin My Life","Zara Larsson","1225429","https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU","2018-12-22"
"91","Christmas (Baby Please Come Home)","Mariah Carey","1217264","https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN","2018-12-22"
"92","can't leave without it","21 Savage","1190826","https://open.spotify.com/track/0hPLZrnDgtKxrym1BHjDhd","2018-12-22"
"93","Saturday Nights","Khalid","1179290","https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8","2018-12-22"
"94","break da law","21 Savage","1176910","https://open.spotify.com/track/5ZSIExfQuVv69tw5Qw3yDl","2018-12-22"
"95","Desconocidos","Mau y Ricky","1173798","https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ","2018-12-22"
"96","lovely","Billie Eilish","1173193","https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf","2018-12-22"
"97","Kiss and Make Up","Dua Lipa","1172103","https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3","2018-12-22"
"98","Nonstop","Drake","1157111","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-12-22"
"99","Santa Baby","Ariana Grande","1146669","https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb","2018-12-22"
"100","Jocelyn Flores","XXXTENTACION","1142460","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-12-22"
"101","Bubalu","Becky G","1134752","https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb","2018-12-22"
"102","Natural","Imagine Dragons","1127842","https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT","2018-12-22"
"103","Winter Wonderland","Tony Bennett","1127710","https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ","2018-12-22"
"104","Run Rudolph Run - Single Version","Chuck Berry","1125812","https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ","2018-12-22"
"105","FEFE (feat. Nicki Minaj, Murda Beatz)","6ix9ine","1112046","https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK","2018-12-22"
"106","Benzema","Capital Bra","1106755","https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E","2018-12-22"
"107","Another One Bites The Dust - Remastered 2011","Queen","1104844","https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7","2018-12-22"
"108","Reggaeton","J Balvin","1103660","https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi","2018-12-22"
"109","no tears left to cry","Ariana Grande","1101778","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-12-22"
"110","Te Boté - Remix","Nio Garcia","1086630","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-12-22"
"111","MALA (feat. Anuel Aa)","6ix9ine","1084289","https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE","2018-12-22"
"112","I'll Be Home","Meghan Trainor","1077919","https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC","2018-12-22"
"113","Love Someone","Lukas Graham","1075689","https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r","2018-12-22"
"114","Solo de Mi","Bad Bunny","1071805","https://open.spotify.com/track/5YOkA7qd2983FtBQnP8sYx","2018-12-22"
"115","asmr","21 Savage","1071259","https://open.spotify.com/track/2QgfDF0fQ4sskDthP8MG5w","2018-12-22"
"116","Santa Claus Is Coming To Town","The Jackson 5","1065442","https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z","2018-12-22"
"117","gun smoke","21 Savage","1064228","https://open.spotify.com/track/4f1XXGjZZ9EkFkrbPJek6X","2018-12-22"
"118","Shape of You","Ed Sheeran","1061532","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-12-22"
"119","Let You Love Me","Rita Ora","1052803","https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP","2018-12-22"
"120","Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen","1047718","https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee","2018-12-22"
"121","One Kiss (with Dua Lipa)","Calvin Harris","1035329","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-12-22"
"122","Happy Now","Kygo","1028053","https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4","2018-12-22"
"123","Thank God It's Christmas - 2011 Remaster","Queen","1017082","https://open.spotify.com/track/3AymrUApW5JKKaNrHQhcBG","2018-12-22"
"124","Psycho (feat. Ty Dolla $ign)","Post Malone","1013155","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-12-22"
"125","Santa's Coming For Us","Sia","1012371","https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6","2018-12-22"
"126","One More Sleep","Leona Lewis","1008757","https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d","2018-12-22"
"127","out for the night","21 Savage","1003622","https://open.spotify.com/track/0ZKKJTv21zJpNrKiL0LYyV","2018-12-22"
"128","Believer","Imagine Dragons","1000444","https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP","2018-12-22"
"129","Beautiful (feat. Camila Cabello)","Bazzi","993022","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-12-22"
"130","ball w/o you","21 Savage","992806","https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO","2018-12-22"
"131","I Love It (& Lil Pump)","Kanye West","989364","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-12-22"
"132","Don't Stop Me Now - Remastered","Queen","981660","https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7","2018-12-22"
"133","Hallelujah","Pentatonix","980389","https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx","2018-12-22"
"134","Ya No Tiene Novio","Sebastian Yatra","974761","https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu","2018-12-22"
"135","Falling Down - Bonus Track","Lil Peep","971728","https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9","2018-12-22"
"136","breathin","Ariana Grande","968072","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-12-22"
"137","Armed And Dangerous","Juice WRLD","965296","https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX","2018-12-22"
"138","You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani","962426","https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ","2018-12-22"
"139","Amanece","Anuel Aa","961344","https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH","2018-12-22"
"140","Solo (feat. Demi Lovato)","Clean Bandit","958825","https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h","2018-12-22"
"141","Look Back At It","A Boogie Wit da Hoodie","951194","https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8","2018-12-22"
"142","Santa Baby (with Henri René & His Orchestra)","Eartha Kitt","946416","https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO","2018-12-22"
"143","idontwannabeyouanymore","Billie Eilish","937875","https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu","2018-12-22"
"144","Body (feat. brando)","Loud Luxury","937863","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-12-22"
"145","God is a woman","Ariana Grande","937262","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-12-22"
"146","a&t","21 Savage","924481","https://open.spotify.com/track/6ho88pvz4c8WCSFbdVXNia","2018-12-22"
"147","Culpables","Karol G","921150","https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH","2018-12-22"
"148","IDGAF","Dua Lipa","912984","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-12-22"
"149","Havana (feat. Young Thug)","Camila Cabello","912922","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-12-22"
"150","changes","XXXTENTACION","912213","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-12-22"
"151","Perfect","Ed Sheeran","911925","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-12-22"
"152","What Christmas Means To Me","Stevie Wonder","907887","https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d","2018-12-22"
"153","White Christmas (duet with Shania Twain)","Michael Bublé","899243","https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd","2018-12-22"
"154","Under Pressure - Remastered","Queen","895402","https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x","2018-12-22"
"155","TIC TOC (feat. Lil Baby)","6ix9ine","894351","https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk","2018-12-22"
"156","Amigos Con Derechos","Reik","883723","https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA","2018-12-22"
"157","Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur","883196","https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV","2018-12-22"
"158","2002","Anne-Marie","881090","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo","2018-12-22"
"159","Shotgun","George Ezra","877797","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-12-22"
"160","No Stylist","French Montana","873691","https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A","2018-12-22"
"161","Carol of the Bells","Mykola Dmytrovych Leontovych","866849","https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI","2018-12-22"
"162","Somebody To Love - Remastered 2011","Queen","865743","https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf","2018-12-22"
"163","Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj","861581","https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth","2018-12-22"
"164","Rise","Jonas Blue","853329","https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx","2018-12-22"
"165","SOLO","JENNIE","851532","https://open.spotify.com/track/2wVDWtLKXunswWecARNILj","2018-12-22"
"166","Thunder","Imagine Dragons","845414","https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB","2018-12-22"
"167","Woman Like Me (feat. Nicki Minaj)","Little Mix","844474","https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED","2018-12-22"
"168","Demons and Angels (feat. Juice WRLD)","A Boogie Wit da Hoodie","840633","https://open.spotify.com/track/3L19besdNQzd342qL78xqm","2018-12-22"
"169","Mala Mía","Maluma","833196","https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh","2018-12-22"
"170","Fuck Love (feat. Trippie Redd)","XXXTENTACION","828178","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-12-22"
"171","Rudolph The Red-Nosed Reindeer","Dean Martin","827142","https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw","2018-12-22"
"172","FRIENDS","Marshmello","824067","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-12-22"
"173","New Rules","Dua Lipa","823658","https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O","2018-12-22"
"174","I Fall Apart","Post Malone","821936","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-12-22"
"175","Winter Wonderland","Bing Crosby","820039","https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ","2018-12-22"
"176","Merry Christmas, Happy Holidays","*NSYNC","817770","https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR","2018-12-22"
"177","Joy To The World","Nat King Cole","812548","https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu","2018-12-22"
"178","Christmas (Baby Please Come Home)","Darlene Love","807178","https://open.spotify.com/track/6bNuwzORFWORu9Ym7dBCPl","2018-12-22"
"179","Atrasadinha - Ao Vivo","Felipe Araújo","803282","https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb","2018-12-22"
"180","I'll Be Home for Christmas","Michael Bublé","800401","https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ","2018-12-22"
"181","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","796417","https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW","2018-12-22"
"182","Do You Hear What I Hear?","Bing Crosby","793620","https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH","2018-12-22"
"183","Baby, It's Cold Outside","Dean Martin","780791","https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE","2018-12-22"
"184","The Middle","Zedd","780118","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-12-22"
"185","I Like Me Better","Lauv","779882","https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ","2018-12-22"
"186","Electricity (with Dua Lipa)","Silk City","774366","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-12-22"
"187","Jingle Bells (feat. The Puppini Sisters)","Michael Bublé","773702","https://open.spotify.com/track/4qBejt9FeqLI9blHI1Nq1x","2018-12-22"
"188","YOSEMITE","Travis Scott","770712","https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR","2018-12-22"
"189","Asesina - Remix","Brytiago","767688","https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX","2018-12-22"
"190","I'm a Mess","Bebe Rexha","767641","https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R","2018-12-22"
"191","Look Alive (feat. Drake)","BlocBoy JB","767610","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-12-22"
"192","Sin Pijama","Becky G","763136","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-12-22"
"193","Mistletoe And Holly - Remastered 1999","Frank Sinatra","760822","https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ","2018-12-22"
"194","XO TOUR Llif3","Lil Uzi Vert","758256","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2018-12-22"
"195","PPP","Kevin Roldan","752454","https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS","2018-12-22"
"196","No Es Justo","J Balvin","750736","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-12-22"
"197","This Feeling","The Chainsmokers","748490","https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl","2018-12-22"
"198","MAMA (feat. Nicki Minaj, Kanye West)","6ix9ine","747485","https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo","2018-12-22"
"199","Lucky You (feat. Joyner Lucas)","Eminem","746690","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-12-22"
"200","Say My Name","David Guetta","743869","https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6","2018-12-22"
